id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
03D8hNCVDBzQPCHHam1Q16,Não Tô Te Alugando,69,175259,false,1,track,2021-10-14,Não Tô Te Alugando,1,1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo
1XYFnfHlLZLtqgZe5XmCsb,Sua Cama Não Explica Nada,0,175102,false,16,track,2021-11-02,Viral Sertanejo As Mais Conhecidas,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
2ujrQDbm1iAdUB36MvWyZL,Mudei Demais,0,186990,false,5,track,2021-10-29,Feriadão Sertanejo,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
1KhVdrVx32QaDrkIW4CHrI,Sua Cama Não Explica Nada,0,175102,false,14,track,2021-10-29,Feriadão Sertanejo,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
6cH9KF76sEZ0XvlwV3Rx8A,Não Nego Um Vamo,0,153462,false,9,track,2021-11-04,Sertanejo Pra Pensar no Crush,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
5mad9dJZpescl7YFEpuYdL,Usa Sua Mão,0,165864,false,17,track,2021-11-04,Sertanejo Pra Pensar no Crush,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
2d4o9rZbihsnS5rDNhTszW,Não Nego Um Vamo,0,153462,false,12,track,2021-11-04,Sertanejo Para Dançar Até Cansar,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
06CYO0spZRrPQIavUIJpd6,Sua Cama Não Explica Nada,0,175102,false,6,track,2021-11-04,Sertanejo Pra Pensar no Crush,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
71GyTh89MQ7z06j4q4M7qY,Não Nego Um Vamo,0,153462,false,16,track,2021-10-29,Feriadão Sertanejo,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
2vxv1ZAB28Iwfk35q0oOwp,Não Nego Um Vamo,0,153462,false,7,track,2021-11-02,Viral Sertanejo As Mais Conhecidas,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
66yP0piXjRGPcCR0F6CO6I,Sua Cama Não Explica Nada,0,175102,false,16,track,2021-11-04,Sertanejo Para Dançar Até Cansar,20,3rbG069NuFKBCXYPoGjB9g,Hugo & Vitor
3CUPWFarYwA0HJQqzje4UD,Volta Rapariga,73,196371,false,2,track,2021-07-13,Seleção do Imperador,7,6xrc4RXcso9uKlYWlIANPU,Vitinho Imperador
1hs2hRwPfyFLoYIf6jY1W7,Zero Saudade - Ao Vivo,70,184639,false,16,track,2021-08-25,Da Roça Pra Cidade (Ao Vivo),16,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
6hLh3ZgcIK5wTMptEd0JBP,Louca Do Rolê,0,150805,false,5,track,2021-11-04,Sertanejo Pra Pensar no Crush,20,0GVW2S0kS9yOIEo93ZCNLW,Juan Marcus & Vinícius
2oOMXRoQlUPFZ6ahqAmulQ,Volta Marcada,0,167573,false,9,track,2021-11-02,Viral Sertanejo As Mais Conhecidas,20,0GVW2S0kS9yOIEo93ZCNLW,Juan Marcus & Vinícius
5thfMaWRCFVPFo8eHjzoYs,Volta Marcada,0,167573,false,11,track,2021-11-04,Sertanejo Pra Pensar no Crush,20,0GVW2S0kS9yOIEo93ZCNLW,Juan Marcus & Vinícius
5SU95pbkvpGa4Vr0VwFArn,Louca Do Rolê,0,150805,false,15,track,2021-10-29,Feriadão Sertanejo,20,0GVW2S0kS9yOIEo93ZCNLW,Juan Marcus & Vinícius
3TwsXk9QR9y5ELsndjJ0rO,Louca Do Rolê,0,150805,false,2,track,2021-11-02,Viral Sertanejo As Mais Conhecidas,20,0GVW2S0kS9yOIEo93ZCNLW,Juan Marcus & Vinícius
7nsk0cwY5kfxBT21WEzmC0,Ele Não Te Merece,72,187792,false,1,track,2021-06-17,WS Sem Limites,9,1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão
5C3BOnj7jJXnxMeaF25anF,Volta Marcada,0,167573,false,9,track,2021-11-04,Sertanejo Para Dançar Até Cansar,20,0GVW2S0kS9yOIEo93ZCNLW,Juan Marcus & Vinícius
1oIqP923yBKV45IaXm5s14,Zero Saudade - Ao Vivo,74,184639,false,1,track,2021-05-19,Da Roça Pra Cidade (Ao Vivo), Vol. 05,2,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
0f1xsopmPwjGv5lJooglnD,Deixa Eu Falar pra Você,72,242777,false,2,track,2021-03-15,Josué Bom de Faixa,4,6yEKZXXjkBPBcAQAFdvSlz,Josué Bom de Faixa
4EtDzqP6PfwBj4Q0IjIrV3,Virote Louco,0,137600,false,5,track,2021-11-03,Forró Pra Pensar no Crush,19,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
7Mk9R3RaxMRdxVSdyTnHDe,Virote Louco,0,137600,false,8,track,2021-10-29,Natal Forró,22,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
2DYOPioolCf8R9V4uYpsFR,Virote Louco,0,137600,false,10,track,2021-11-05,Forró no Natal,24,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
0fZwsAIVvkj5IHWZiXHYEL,Virote Louco,0,137600,false,9,track,2021-10-29,Natal Pisadinha,23,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
6zv1rYkiXZa5ypKxcJy3Ai,Virote Louco,0,137600,false,9,track,2021-11-05,Pisadinha no Natal,23,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
5uBIp485Pq5hMIQFebwEoN,Virote Louco,0,137600,false,12,track,2021-10-29,Feriadão Sertanejo,20,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
3WqKgJ6ujVMX1S1eTTM2xF,Saudade Do Carai,0,169125,false,6,track,2021-10-29,Natal Forró,22,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
3XvxOXLNFmlDn2KNII3zLE,Saudade Do Carai,0,169125,false,2,track,2021-10-29,Natal Pisadinha,23,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
3Ta3nXMa3J3Po2lECiczAy,Na Boca De Outra,0,166106,false,4,track,2021-10-29,Natal Pisadinha,23,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
6wwTWbvTP1VOO4TWRn2nXr,Saudade Do Carai,0,169125,false,7,track,2021-11-05,Forró no Natal,24,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
4GhQs8iauvhd5DKuAJi345,Eu Vou Tirar Você Do Cabaré,0,153021,false,8,track,2021-11-03,Forró Pra Pensar no Crush,19,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
0fAiM9xoYKLEkmkYGDpzBJ,Na Boca De Outra,0,166106,false,1,track,2021-11-05,Pisadinha no Natal,23,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
7qzyoJQAMzYrBsCcD5C53N,Na Boca De Outra,0,166106,false,2,track,2021-11-05,Forró no Natal,24,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
4YfBvrGn7msZJvxdij8D9v,Saudade Do Carai,0,169125,false,5,track,2021-11-05,Pisadinha no Natal,23,1GEoj0CGGUFSqnDepUa3o9,Israell Muniz
4A0vKKkbHRVJc7vIVnEoop,Bom Dia,69,116166,true,1,track,2021-04-27,Bom Dia,1,2KbGxTODNjsDa9DZgpC6rZ,Nêgo Jhá
3IRmTi9OP2i1aOmsW1PQvB,Eu Vou Te Amar,67,135439,false,1,track,2021-08-27,Eu Vou Te Amar,1,3OxZ4asD88P1lJJmLcXz4K,Márcia Fellipe
4VBhrKEJ9nWzaiyhM5L9ic,Na Ponta do Pé - Brega Funk,68,137701,false,1,track,2021-05-07,Na Ponta do Pé (Brega Funk),1,7KdmibNmW5J0q5YtGnJqQ8,Nadson O Ferinha
6TVGPU12mOFJJoggPzHKVR,Se Tu Amasse Eu,70,190589,false,1,track,2021-08-20,Se Tu Amasse Eu,1,2WuvtQ2O6J0tTQDrvs9RFW,Pisadinha De Luxo
