id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
00KyYtT6NaXwbPecina5Pj,Famous Friends,63,166506,false,2,track,2021-08-06,Famous Friends,14,4BYxqVkZyFjtik7crYLg5Q,Chris Young
6xSIsFET1hxpaYFQuHux4P,My Life,71,224512,false,1,track,2021-09-03,Mercury - Act 1,13,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
3uwYgNxFDfx1GoLB6tLoUn,Good Day,66,204400,false,1,track,2021-05-21,Scaled And Icy,11,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots
2XPmTamsj7d9i3gzLCL4JI,Redecorate,67,245842,false,11,track,2021-05-21,Scaled And Icy,11,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots
2c0NslS6dfGp1LT1iXbqyS,Chapstick,64,193299,false,1,track,2021-10-08,Chapstick,1,0ZxZlO7oWCSYMXhehpyMvE,COIN
6XALorRRo9aQdBIQN0UWyn,Age of Machine,63,413524,false,5,track,2021-04-16,The Battle at Garden’s Gate,12,4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet
0hiHNxqKGf3GZgVTIOAiiK,Someone Like You (feat. Joy Oladokun),66,186552,false,6,track,2021-09-17,I Was / I Am,10,2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan
1jyN2jROkI3dR6UbnkDPrp,U&ME,61,198840,false,1,track,2021-09-22,U&ME,1,3XHO7cRUPCLOr6jwp8vsx5,alt-J
3TFtD8GZNw9v6vVWr3hnWy,fleabag,69,176988,false,1,track,2021-08-19,fleabag,1,6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD
7D1iGhQakEW8oFCfWBlRek,Bucket List,64,205450,false,1,track,2021-01-01,Bucket List,1,1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny
3mk4p8cBDd9bzTgooRrFoG,Lonely,71,159851,false,2,track,2021-09-03,Mercury - Act 1,13,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
4Szq4dulKN9bOvLRW6uMdZ,Carry Me Away,69,159133,false,9,track,2021-07-16,Sob Rock,10,0hEurMDQu99nJRq8pTxO14,John Mayer
5DwWyCbs9buCjbqobRNvBu,Dance, Dance,3,181440,false,18,track,2021-11-05,Punkpop,28,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy
3VvPREisNL7yBoePVbLbyZ,Want It Again,63,172586,false,1,track,2021-04-30,Country Again (Side A),11,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett
5uqwLAWps9BvRSFi5Z3kDi,This Ain't A Scene, It's An Arms Race,2,214226,false,8,track,2021-11-05,Punkpop,28,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy
1nonPxrZoz42XGsKtLo3mg,1 Last Cigarette,62,185832,false,9,track,2021-09-10,The Band CAMINO,14,6d4jrmreCmsenscuieJERc,The Band CAMINO
